DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM,Predicted_MINIMUM,Predicted_MAXIMUM
2023-01-19,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2039.0,2067.0
2023-01-20,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2042.0,2070.0
2023-01-20,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2248.0,2266.0
2023-01-20,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2284.0,2311.0
2023-01-20,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2377.0,2400.0
2023-01-20,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2408.0,2438.0
2023-01-20,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2345.0,2360.0
2023-01-21,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2260.0,2277.0
2023-01-21,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2047.0,2075.0
2023-01-21,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2378.0,2402.0
2023-01-21,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2403.0,2441.0
2023-01-21,Wheat,Punjab,5,Bahawalnagar,1500,Dunga Bunga,2103,2131,2342.0,2371.0
2023-01-21,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2349.0,2364.0
2023-01-21,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2366.0,2389.0
2023-01-23,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2379.0,2403.0
2023-01-23,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2344.0,2356.0
2023-01-23,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2409.0,2438.0
2023-01-23,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2402.0,2439.0
2023-01-23,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2329.0,2356.0
2023-01-23,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2381.0,2406.0
2023-01-23,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2342.0,2365.0
2023-01-23,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2327.0,2355.0
2023-01-23,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2300.0,2329.0
2023-01-23,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2405.0,2419.0
2023-01-23,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2103.0,2132.0
2023-01-23,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2296.0,2320.0
2023-01-23,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2061.0,2089.0
2023-01-24,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2321.0,2348.0
2023-01-24,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2349.0,2371.0
2023-01-24,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2352.0,2362.0
2023-01-24,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2295.0,2324.0
2023-01-24,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2401.0,2438.0
2023-01-24,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2070.0,2097.0
2023-01-24,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2300.0,2323.0
2023-01-24,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2337.0,2365.0
2023-01-24,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2295.0,2311.0
2023-01-24,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2365.0,2378.0
2023-01-25,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2409.0,2424.0
2023-01-25,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2344.0,2371.0
2023-01-25,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2399.0,2435.0
2023-01-25,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2315.0,2342.0
2023-01-25,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2305.0,2322.0
2023-01-25,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2079.0,2106.0
2023-01-25,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2291.0,2320.0
2023-01-25,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2394.0,2420.0
2023-01-25,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2407.0,2435.0
2023-01-25,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2371.0,2384.0
2023-01-25,Wheat,Punjab,33,Islamabad,220,Islamabad,2103,2131,2258.0,2286.0
2023-01-25,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2118.0,2143.0
2023-01-25,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2355.0,2378.0
2023-01-25,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2359.0,2368.0
2023-01-25,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2304.0,2327.0
2023-01-26,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2376.0,2389.0
2023-01-26,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2412.0,2426.0
2023-01-26,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2402.0,2428.0
2023-01-26,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2397.0,2432.0
2023-01-26,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2361.0,2384.0
2023-01-26,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2404.0,2433.0
2023-01-26,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2308.0,2330.0
2023-01-26,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2121.0,2144.0
2023-01-26,Wheat,Punjab,33,Islamabad,220,Islamabad,2103,2131,2262.0,2290.0
2023-01-26,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2311.0,2337.0
2023-01-26,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2384.0,2410.0
2023-01-26,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2350.0,2376.0
2023-01-27,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2321.0,2338.0
2023-01-27,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2353.0,2379.0
2023-01-27,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2366.0,2389.0
2023-01-27,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2414.0,2429.0
2023-01-27,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2103,2131,2122.0,2142.0
2023-01-27,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2409.0,2437.0
2023-01-27,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2384.0,2410.0
2023-01-27,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2306.0,2332.0
2023-01-27,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2381.0,2394.0
2023-01-27,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2394.0,2429.0
2023-01-27,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2401.0,2429.0
2023-01-28,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2416.0,2445.0
2023-01-28,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2353.0,2380.0
2023-01-28,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2107.0,2134.0
2023-01-28,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2326.0,2343.0
2023-01-28,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2378.0,2385.0
2023-01-28,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2314.0,2335.0
2023-01-28,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2284.0,2311.0
2023-01-28,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2302.0,2328.0
2023-01-28,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2390.0,2425.0
2023-01-28,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2398.0,2426.0
2023-01-28,Wheat,Punjab,33,Islamabad,220,Islamabad,2103,2131,2265.0,2294.0
2023-01-28,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2383.0,2410.0
2023-01-30,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2428.0,2459.0
2023-01-30,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2418.0,2436.0
2023-01-30,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2388.0,2415.0
2023-01-30,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2123.0,2149.0
2023-01-30,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2328.0,2348.0
2023-01-30,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2380.0,2413.0
2023-01-30,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2380.0,2407.0
2023-01-30,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2316.0,2337.0
2023-01-30,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2295.0,2320.0
2023-01-30,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2385.0,2392.0
2023-01-30,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2376.0,2400.0
2023-01-30,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2282.0,2308.0
2023-01-30,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2391.0,2406.0
2023-01-31,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2340.0,2367.0
2023-01-31,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2292.0,2316.0
2023-01-31,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2373.0,2407.0
2023-01-31,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2382.0,2409.0
2023-01-31,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2129.0,2156.0
2023-01-31,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2393.0,2408.0
2023-01-31,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2386.0,2393.0
2023-01-31,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2418.0,2437.0
2023-01-31,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2377.0,2401.0
2023-02-01,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2375.0,2401.0
2023-02-01,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2417.0,2437.0
2023-02-01,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2314.0,2335.0
2023-02-01,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2386.0,2394.0
2023-02-01,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2376.0,2401.0
2023-02-01,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2281.0,2307.0
2023-02-01,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2289.0,2313.0
2023-02-01,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2393.0,2409.0
2023-02-01,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2434.0,2467.0
2023-02-01,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2135.0,2161.0
2023-02-02,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2313.0,2336.0
2023-02-02,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2139.0,2165.0
2023-02-02,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2311.0,2333.0
2023-02-02,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2370.0,2397.0
2023-02-02,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2385.0,2393.0
2023-02-02,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2392.0,2409.0
2023-02-02,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2374.0,2399.0
2023-02-02,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2435.0,2470.0
2023-02-02,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2319.0,2347.0
2023-02-02,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2286.0,2310.0
2023-02-03,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2141.0,2167.0
2023-02-03,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2382.0,2391.0
2023-02-03,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2390.0,2408.0
2023-02-03,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2284.0,2307.0
2023-02-03,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2305.0,2333.0
2023-02-03,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2349.0,2382.0
2023-02-03,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2303.0,2327.0
2023-02-03,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2308.0,2329.0
2023-02-03,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2365.0,2392.0
2023-02-04,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2360.0,2386.0
2023-02-04,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2366.0,2392.0
2023-02-04,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2348.0,2373.0
2023-02-04,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2143.0,2169.0
2023-02-04,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2303.0,2325.0
2023-02-04,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2291.0,2316.0
2023-02-04,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2377.0,2388.0
2023-02-04,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2410.0,2432.0
2023-02-04,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2433.0,2470.0
2023-02-04,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2339.0,2372.0
2023-02-04,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2289.0,2318.0
2023-02-04,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2386.0,2405.0
2023-02-06,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2252.0,2282.0
2023-02-06,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2285.0,2309.0
2023-02-06,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2376.0,2397.0
2023-02-06,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2353.0,2380.0
2023-02-06,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2347.0,2373.0
2023-02-06,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2291.0,2314.0
2023-02-06,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2260.0,2287.0
2023-02-06,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2276.0,2299.0
2023-02-06,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2326.0,2351.0
2023-02-06,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2400.0,2425.0
2023-02-07,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2232.0,2262.0
2023-02-07,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2358.0,2373.0
2023-02-07,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2315.0,2339.0
2023-02-07,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2284.0,2307.0
2023-02-07,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2307.0,2340.0
2023-02-07,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2242.0,2270.0
2023-02-07,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2420.0,2457.0
2023-02-07,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2285.0,2310.0
2023-02-07,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2369.0,2391.0
2023-02-08,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2276.0,2299.0
2023-02-08,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2362.0,2384.0
2023-02-08,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2286.0,2311.0
2023-02-08,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2211.0,2242.0
2023-02-08,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2349.0,2366.0
2023-02-08,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2272.0,2295.0
2023-02-08,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2223.0,2252.0
2023-02-08,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2303.0,2327.0
2023-02-08,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2412.0,2450.0
2023-02-08,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2296.0,2329.0
2023-02-08,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2134.0,2161.0
2023-02-09,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2267.0,2291.0
2023-02-09,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2381.0,2407.0
2023-02-09,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2285.0,2319.0
2023-02-09,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2354.0,2376.0
2023-02-09,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2270.0,2294.0
2023-02-09,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2129.0,2157.0
2023-02-09,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2327.0,2356.0
2023-02-09,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2327.0,2352.0
2023-02-09,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2286.0,2311.0
2023-02-09,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2190.0,2221.0
2023-02-10,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2124.0,2151.0
2023-02-10,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2320.0,2345.0
2023-02-10,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2169.0,2200.0
2023-02-10,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2373.0,2400.0
2023-02-10,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2183.0,2214.0
2023-02-10,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2332.0,2351.0
2023-02-10,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2318.0,2347.0
2023-02-10,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2269.0,2293.0
2023-02-10,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2286.0,2312.0
2023-02-10,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2274.0,2308.0
2023-02-11,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2268.0,2292.0
2023-02-11,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2264.0,2297.0
2023-02-11,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2309.0,2338.0
2023-02-11,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2268.0,2291.0
2023-02-11,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2118.0,2145.0
2023-02-11,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2323.0,2343.0
2023-02-13,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2124.0,2155.0
2023-02-13,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2300.0,2324.0
2023-02-13,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2244.0,2278.0
2023-02-13,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2285.0,2312.0
2023-02-13,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2104.0,2133.0
2023-02-13,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2246.0,2269.0
2023-02-13,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2292.0,2321.0
2023-02-13,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2267.0,2292.0
2023-02-13,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2307.0,2329.0
2023-02-13,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2110.0,2142.0
2023-02-13,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2349.0,2376.0
2023-02-13,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2321.0,2344.0
2023-02-14,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2267.0,2292.0
2023-02-14,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2284.0,2314.0
2023-02-14,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2300.0,2322.0
2023-02-14,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2093.0,2125.0
2023-02-14,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2105.0,2137.0
2023-02-14,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2098.0,2126.0
2023-02-14,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2285.0,2312.0
2023-02-14,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2235.0,2269.0
2023-02-14,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2236.0,2259.0
2023-02-14,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2341.0,2368.0
2023-02-14,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2224.0,2249.0
2023-02-14,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2356.0,2391.0
2023-02-15,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2267.0,2293.0
2023-02-15,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2103,2131,2347.0,2380.0
2023-02-15,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2333.0,2360.0
2023-02-15,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2216.0,2241.0
2023-02-15,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2277.0,2307.0
2023-02-15,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2089.0,2120.0
2023-02-15,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2226.0,2261.0
2023-02-15,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2226.0,2249.0
2023-02-15,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2305.0,2328.0
2023-02-15,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2078.0,2110.0
2023-02-15,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2091.0,2120.0
2023-02-15,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2288.0,2312.0
2023-02-15,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2283.0,2311.0
2023-02-16,Wheat,Punjab,115,Vehari,74,Burewala,2103,2131,2085.0,2115.0
2023-02-16,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2103,2131,2219.0,2254.0
2023-02-16,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2217.0,2241.0
2023-02-16,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2282.0,2310.0
2023-02-16,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2065.0,2096.0
2023-02-16,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2209.0,2234.0
2023-02-16,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2289.0,2310.0
2023-02-16,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2103,2131,2074.0,2104.0
2023-02-16,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2272.0,2301.0
2023-02-17,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2103,2131,2280.0,2309.0
2023-02-17,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,2103,2131,2292.0,2313.0
2023-02-17,Wheat,Sindh,41,Karachi,277,Karachi,2103,2131,2209.0,2233.0
2023-02-17,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2103,2131,2279.0,2303.0
2023-02-17,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2103,2131,2203.0,2227.0
2023-02-17,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,2103,2131,2285.0,2305.0
2023-02-17,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2270.0,2299.0
2023-02-17,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2054.0,2085.0
2023-02-17,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,2103,2131,2270.0,2296.0
2023-02-17,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,2103,2131,2319.0,2345.0
2023-02-18,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2103,2131,2045.0,2076.0
2023-02-18,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2103,2131,2269.0,2298.0
