DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM
09/02/2019,,,,,,Sahiwal,1400,1425
09/02/2019,Wheat,Punjab,,,,Chichawatni,1410,1415
09/02/2019,Wheat,Punjab,,,,Sadiqabad,1420,1450
09/02/2019,Wheat,Punjab,,,,Rahimyar khan,1425,1430
09/02/2019,,,,,,Dadu,1325,1335
09/02/2019,Wheat,Punjab,,,,Chichawatni,1410,1415
10/02/2019,Wheat,Punjab,,,,,1410,1425
10/02/2019,,Punjab,,,,Haroonabad,1425,1450
10/02/2019,Wheat,Punjab,,,,Sahiwal,1425,1445
10/02/2019,Wheat,Punjab,,,,Liaqauatpur,1450,1465
10/02/2019,Wheat,Punjab,,,,Sadiqabad,1450,1470
10/02/2019,Wheat,Punjab,,,,Khanpur,,1475
10/02/2019,Wheat,Punjab,,,,Rahimyar khan,1460,1475
10/02/2019,Wheat,Punjab,,,,,1470,1485
10/02/2019,Wheat,Punjab,,,,Lahore,1480,1490
10/02/2019,Wheat,Sindh,,,,Bhan Sayedabad,,1510
10/02/2019,Wheat,Punjab,,,,,1525,1565
10/02/2019,Wheat,Sindh,,,,Hyderabad,1540,1560
10/02/2019,Wheat,Sindh,,,,Karachi,1580,1600
10/02/2019,Wheat,Punjab,,,,,1525,1565
01/03/2019,Wheat,Punjab,,,,,1290,1305
01/03/2019,,Punjab,,,,Chichawatni,1290,1305
01/03/2019,,Punjab,,,,Pakpattan,1290,1305
01/03/2019,Wheat,Punjab,,,,Arifwala,1300,1315
01/03/2019,Wheat,Punjab,,,,Bahawalnagar,1300,1315
01/03/2019,Wheat,Punjab,,,,Chishtian,1300,1315
01/03/2019,Wheat,Punjab,,,,Hasilpur,1300,1315
01/03/2019,Wheat,Punjab,,,,Bahawalpur,1310,1325
01/03/2019,Wheat,Punjab,,,,Khanpur,1310,1325
01/03/2019,Wheat,,,,,,1310,1325
01/03/2019,Wheat,Punjab,,,,Multan,1310,1325
01/03/2019,Wheat,Punjab,,,,Rahimyar khan,1310,1325
01/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1315,
01/03/2019,Wheat,Sindh,,,,Umarkot,1315,1335
01/03/2019,Wheat,Sindh,,,,Kunri,1320,
01/03/2019,Wheat,Sindh,,,,Sukkur,,1330
01/03/2019,,Sindh,,,,Sanghar,1325,1345
01/03/2019,Wheat,Sindh,,,,Digri,1330,1340
01/03/2019,Wheat,Sindh,,,,Ghotki,1330,1315
01/03/2019,Wheat,Sindh,,,,,1330,1360
01/03/2019,Wheat,,,,,Khairpur,,1350
01/03/2019,Wheat,Sindh,,,,Mirpur khas,1335,1345
01/03/2019,Wheat,Punjab,,,,Lahore,1340,
01/03/2019,,,,,,Daharki,1340,1345
01/03/2019,Wheat,Sindh,,,,,1345,
01/03/2019,Wheat,Punjab,,,,Haripur,1350,1365
01/03/2019,Wheat,Punjab,,,,Islamabad,1350,1365
01/03/2019,Wheat,Sindh,,,,Karachi,1360,
01/03/2019,Wheat,Punjab,,,,Rahimyar khan,1310,1325
01/03/2019,Wheat,Sindh,,,,Ghotki,1330,1315
01/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1315,
01/03/2019,Wheat,Sindh,,,,Sukkur,,1330
04/03/2019,Wheat,Punjab,,,,Bahawalnagar,1000,1250
04/03/2019,,Punjab,,,,Fortabbas,1000,1225
04/03/2019,Wheat,Punjab,,,,Dunga Bunga,1100,1225
04/03/2019,Wheat,,,,,Faqirwali,1125,1215
04/03/2019,Wheat,Punjab,,,,,1150,1240
04/03/2019,Wheat,Sindh,,,,Dadu,1160,1170
04/03/2019,Wheat,Sindh,,,,Mehrab Pur,1160,1165
04/03/2019,Wheat,,,,,Naushahro Feroze,,
04/03/2019,Wheat,,,,,Nawabshah,1160,1170
04/03/2019,Wheat,Sindh,,,,,1160,1170
04/03/2019,Wheat,Sindh,,,,Shahdadpur,1160,1170
04/03/2019,Wheat,Sindh,,,,Sukkur,1160,1170
04/03/2019,Wheat,Sindh,,,,,1170,1180
04/03/2019,Wheat,Sindh,,,,Digri,1170,1180
04/03/2019,Wheat,Sindh,,,,Hala,1170,1175
04/03/2019,Wheat,,,,,Jhuddo,1170,1175
04/03/2019,Wheat,Sindh,,,,Kunri,1170,1175
04/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1170,1180
04/03/2019,Wheat,Sindh,,,,Tando Bhago,1170,1175
04/03/2019,Wheat,Sindh,,,,Umarkot,1170,1175
04/03/2019,Wheat,Sindh,,,,Kandhkot,1175,1210
04/03/2019,Wheat,Punjab,,,,Ahmadpur East,1200,1250
04/03/2019,Wheat,,,,,Sadiqabad,1200,
04/03/2019,Wheat,Punjab,,,,Yazman,1305,1305
04/03/2019,Wheat,Punjab,,,,Bahawalnagar,1000,1250
04/03/2019,Wheat,Sindh,,,,Dadu,1160,1170
04/03/2019,Wheat,Sindh,,,,Shahdadpur,1160,1170
04/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1170,1180
04/03/2019,Wheat,Sindh,,,,,1170,1180
05/03/2019,Wheat,Punjab,,,,Hasilpur,1125,1200
05/03/2019,Wheat,Punjab,,,,Bahawalnagar,1150,1230
05/03/2019,Wheat,,,,,Bahawalpur,1150,1280
05/03/2019,Wheat,Punjab,,,,Faqirwali,1150,1235
05/03/2019,Wheat,Punjab,,,,Sahiwal,1150,1350
05/03/2019,Wheat,Punjab,,,,Vehari,1150,1250
05/03/2019,Wheat,Punjab,,,,Yazman,1150,
05/03/2019,Wheat,Punjab,,,,Khanewal,1170,1230
05/03/2019,Wheat,Sindh,,,,Kandhkot,1170,1180
05/03/2019,Wheat,Punjab,,,,Mian Channu,1175,1235
05/03/2019,Wheat,Punjab,,,,Pattoki,1175,1225
05/03/2019,Wheat,Punjab,,,,Rahimyar khan,1175,1280
05/03/2019,Wheat,,,,,Mehrab Pur,1175,1185
05/03/2019,Wheat,Sindh,,,,Sukkur,1175,1185
05/03/2019,Wheat,Punjab,,,,Dera Ghazi Khan,1180,1220
05/03/2019,Wheat,,,,,Fortabbas,1180,1260
05/03/2019,Wheat,Sindh,,,,,,1190
05/03/2019,Wheat,Sindh,,,,Daharki,1180,1200
05/03/2019,Wheat,Sindh,,,,Shahdadpur,,1190
05/03/2019,Wheat,,,,,Badin,,1190
05/03/2019,,Sindh,,,,Digri,1185,1190
05/03/2019,,Sindh,,,,,1185,1190
05/03/2019,Wheat,Sindh,,,,Qazi Ahmad,1185,1190
05/03/2019,Wheat,Sindh,,,,,,1190
05/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1185,1200
05/03/2019,Wheat,Sindh,,,,Tando Bhago,1185,1200
05/03/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1185,1190
05/03/2019,Wheat,Sindh,,,,Thatta,1185,1190
05/03/2019,Wheat,Sindh,,,,Umarkot,,1200
05/03/2019,Wheat,Sindh,,,,Hala,1190,1200
05/03/2019,Wheat,Sindh,,,,Kunri,1190,1200
05/03/2019,Wheat,Sindh,,,,Naushahro Feroze,1190,1200
05/03/2019,Wheat,Sindh,,,,Nawabshah,1190,1200
05/03/2019,Wheat,Punjab,,,,Sadiqabad,1195,1225
05/03/2019,Wheat,Punjab,,,,Burewala,1200,1240
05/03/2019,Wheat,Punjab,,,,Chichawatni,1200,1300
05/03/2019,Wheat,Punjab,,,,Dharya khan,,1240
05/03/2019,Wheat,Punjab,,,,Dunga Bunga,1200,1235
05/03/2019,Wheat,Punjab,,,,Fatehpur,,1240
05/03/2019,Wheat,Punjab,,,,Layyah,1200,
05/03/2019,Wheat,Punjab,,,,Lodhran,1200,1225
05/03/2019,Wheat,Punjab,,,,Pakpattan,1200,
05/03/2019,Wheat,Punjab,,,,,1200,1280
05/03/2019,Wheat,Punjab,,,,Khanpur,1230,1270
05/03/2019,Wheat,Punjab,,,,,1230,
05/03/2019,Wheat,Punjab,,,,Chowk Munda,1240,1340
05/03/2019,Wheat,Punjab,,,,Toba Tek Singh,1250,1270
05/03/2019,Wheat,Sindh,,,,Hyderabad,1232,1232
05/03/2019,Wheat,Sindh,,,,,1240,1240
05/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1185,1200
05/03/2019,Wheat,Sindh,,,,Tando Bhago,1185,1200
05/03/2019,Wheat,Punjab,,,,Vehari,1150,1250
05/03/2019,Wheat,Punjab,,,,Dharya khan,,1240
05/03/2019,Wheat,,,,,Fortabbas,1180,1260
05/03/2019,Wheat,Sindh,,,,Sukkur,1175,1185
05/03/2019,Wheat,Punjab,,,,Burewala,1200,1240
06/03/2019,Wheat,Punjab,,,,Bahawalpur,1250,1310
06/03/2019,Wheat,Punjab,,,,Fortabbas,1260,1325
06/03/2019,Wheat,Punjab,,,,Khanewal,1280,1340
06/03/2019,Wheat,Punjab,,,,Khanpur,,1340
06/03/2019,Wheat,Punjab,,,,Burewala,1300,1310
06/03/2019,Wheat,Punjab,,,,Faqirwali,1300,1350
06/03/2019,Wheat,Punjab,,,,Hasilpur,1300,1310
06/03/2019,Wheat,Punjab,,,,Pattoki,1300,1330
06/03/2019,,Punjab,,,,Chishtian,1315,1320
06/03/2019,Wheat,Punjab,,,,Bahawalnagar,1320,1325
06/03/2019,Wheat,,,,,Haroonabad,1320,1325
06/03/2019,Wheat,Sindh,,,,Dadu,1320,1340
06/03/2019,Wheat,Sindh,,,,Shahdadpur,1320,1340
06/03/2019,Wheat,Punjab,,,,Arifwala,1325,1350
06/03/2019,Wheat,Punjab,,,,Chichawatni,1330,1335
06/03/2019,Wheat,Punjab,,,,Marot,1330,1345
06/03/2019,Wheat,Punjab,,,,Sahiwal,1330,1350
06/03/2019,,Punjab,,,,Toba Tek Singh,1330,1335
06/03/2019,,,,,,Badin,1330,1340
06/03/2019,Wheat,Sindh,,,,Daharki,1330,1340
06/03/2019,Wheat,Sindh,,,,Ghotki,1330,1340
06/03/2019,Wheat,Sindh,,,,Jhuddo,,
06/03/2019,Wheat,Sindh,,,,,1330,1340
06/03/2019,Wheat,Sindh,,,,Sanghar,1330,1340
06/03/2019,Wheat,Sindh,,,,Tando Bhago,1330,1340
06/03/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1330,
06/03/2019,Wheat,,,,,Thatta,1330,1340
06/03/2019,,Sindh,,,,Umarkot,1330,1340
06/03/2019,Wheat,Punjab,,,,Sadiqabad,1335,1358
06/03/2019,Wheat,Punjab,,,,,,1300
06/03/2019,Wheat,Sindh,,,,Hyderabad,1380,1380
06/03/2019,Wheat,Sindh,,,,Karachi,1380,1380
06/03/2019,Wheat,Sindh,,,,,1350,1350
06/03/2019,Wheat,Punjab,,,,,,1300
07/03/2019,Wheat,Punjab,,,,Fortabbas,1320,
07/03/2019,Wheat,Sindh,,,,Dadu,1320,1340
07/03/2019,Wheat,Punjab,,,,Hasilpur,1325,1335
07/03/2019,Wheat,Punjab,,,,Faqirwali,1330,1345
07/03/2019,Wheat,Sindh,,,,Badin,1330,1340
07/03/2019,Wheat,Sindh,,,,Daharki,1330,1340
07/03/2019,Wheat,Sindh,,,,Digri,1330,1340
07/03/2019,Wheat,Sindh,,,,Ghotki,1330,1340
07/03/2019,Wheat,Sindh,,,,Jhuddo,1330,1340
07/03/2019,Wheat,Sindh,,,,Samaro,1330,1340
07/03/2019,Wheat,Sindh,,,,Sanghar,1330,1340
07/03/2019,,Sindh,,,,Tando Adam Khan,1330,1340
07/03/2019,Wheat,,,,,Tando Bhago,,1340
07/03/2019,Wheat,Sindh,,,,Thatta,1330,1340
07/03/2019,Wheat,Sindh,,,,Umarkot,1330,1340
07/03/2019,Wheat,Punjab,,,,Haroonabad,1340,1350
07/03/2019,Wheat,Punjab,,,,Rahimyar khan,1340,
07/03/2019,Wheat,Sindh,,,,Shahdadpur,1340,1340
07/03/2019,Wheat,Punjab,,,,Lodhran,1345,1350
07/03/2019,Wheat,Punjab,,,,Bahawalnagar,1350,1370
07/03/2019,Wheat,Punjab,,,,,1350,1355
07/03/2019,Wheat,,,,,Chishtian,1350,1355
07/03/2019,Wheat,Punjab,,,,Khanpur,1350,1360
07/03/2019,Wheat,,,,,Marot,1350,
07/03/2019,Wheat,Punjab,,,,Mian Channu,1350,1355
07/03/2019,,Sindh,,,,Kotri,1350,1350
07/03/2019,Wheat,Punjab,,,,Toba Tek Singh,,1375
07/03/2019,Wheat,Punjab,,,,,1375,
07/03/2019,Wheat,,,,,Sahiwal,1380,1400
07/03/2019,Wheat,Sindh,,,,Hyderabad,,1380
07/03/2019,Wheat,,,,,Karachi,,1380
07/03/2019,Wheat,Punjab,,,,Khanpur,1350,1360
07/03/2019,Wheat,Sindh,,,,Dadu,1320,1340
07/03/2019,Wheat,Sindh,,,,Hyderabad,,1380
07/03/2019,Wheat,Sindh,,,,Digri,1330,1340
07/03/2019,Wheat,Punjab,,,,Bahawalnagar,1350,1370
07/03/2019,Wheat,Punjab,,,,Fortabbas,1320,
08/03/2019,Wheat,Punjab,,,,Hasilpur,,1310
08/03/2019,Wheat,Punjab,,,,Sadiqabad,1300,1345
08/03/2019,Wheat,Punjab,,,,Chishtian,1305,1315
08/03/2019,Wheat,Punjab,,,,Haroonabad,1320,1325
08/03/2019,Wheat,Sindh,,,,,1320,1335
08/03/2019,Wheat,Punjab,,,,Fortabbas,1325,1335
08/03/2019,Wheat,Punjab,,,,Khanpur,1325,1330
08/03/2019,Wheat,Punjab,,,,Chichawatni,1330,
08/03/2019,Wheat,Sindh,,,,Badin,,1340
08/03/2019,Wheat,Sindh,,,,Daharki,,1335
08/03/2019,Wheat,Sindh,,,,,1330,1335
08/03/2019,Wheat,Sindh,,,,Ghotki,1330,1340
08/03/2019,Wheat,Sindh,,,,Jhuddo,,1340
08/03/2019,Wheat,Sindh,,,,Samaro,1330,1340
08/03/2019,Wheat,Sindh,,,,Sanghar,1330,1340
08/03/2019,Wheat,Sindh,,,,Tando Adam Khan,1330,1340
08/03/2019,,Punjab,,,,,1340,1340
08/03/2019,Wheat,Punjab,,,,Rahimyar khan,1340,1365
08/03/2019,Wheat,Sindh,,,,Shahdadpur,1340,1340
08/03/2019,Wheat,Sindh,,,,Tando Bhago,1340,1345
08/03/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1340,1345
08/03/2019,Wheat,Sindh,,,,Thatta,1340,1345
08/03/2019,Wheat,Sindh,,,,,1340,1345
08/03/2019,Wheat,,,,,Sahiwal,1345,1350
08/03/2019,Wheat,Sindh,,,,Hyderabad,1380,1385
08/03/2019,Wheat,Sindh,,,,Kotri,1380,1392
08/03/2019,Wheat,Sindh,,,,Karachi,,1410
08/03/2019,Wheat,Sindh,,,,,1330,1335
08/03/2019,Wheat,Sindh,,,,Kotri,1380,1392
08/03/2019,Wheat,Sindh,,,,Samaro,1330,1340
08/03/2019,Wheat,Sindh,,,,Daharki,,1335
09/03/2019,Wheat,Sindh,,,,Dadu,1325,1335
09/03/2019,Wheat,Sindh,,,,Daharki,1330,1340
09/03/2019,Wheat,Sindh,,,,Digri,1330,1345
09/03/2019,Wheat,Sindh,,,,,1330,1340
09/03/2019,Wheat,,,,,Jhuddo,1330,1345
09/03/2019,Wheat,Sindh,,,,Samaro,1330,
09/03/2019,Wheat,Sindh,,,,,1330,1360
09/03/2019,Wheat,Sindh,,,,Badin,1335,1340
09/03/2019,Wheat,Sindh,,,,,1340,1360
09/03/2019,Wheat,Sindh,,,,Shahdadpur,1340,1360
09/03/2019,,Sindh,,,,Tando Bhago,,
09/03/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1340,
09/03/2019,Wheat,Sindh,,,,Thatta,1340,1350
09/03/2019,Wheat,Sindh,,,,Umarkot,1340,1350
09/03/2019,Wheat,Punjab,,,,Hasilpur,1360,1370
09/03/2019,Wheat,,,,,Chishtian,1380,1390
09/03/2019,Wheat,Sindh,,,,Hyderabad,1380,1385
09/03/2019,Wheat,Sindh,,,,Kotri,1380,1395
09/03/2019,Wheat,,,,,Karachi,,1410
09/03/2019,,Punjab,,,,Haroonabad,1400,1410
09/03/2019,Wheat,Punjab,,,,Sahiwal,1400,1425
09/03/2019,Wheat,Punjab,,,,,,1450
09/03/2019,Wheat,Punjab,,,,Rahimyar khan,,1430
09/03/2019,Wheat,,,,,Karachi,,1410
10/03/2019,Wheat,Punjab,,,,,1410,1425
10/03/2019,Wheat,Punjab,,,,Haroonabad,1425,1450
10/03/2019,Wheat,Punjab,,,,Sahiwal,1425,
10/03/2019,Wheat,Punjab,,,,Liaqauatpur,1450,1465
10/03/2019,Wheat,Punjab,,,,Sadiqabad,1450,1470
10/03/2019,Wheat,Punjab,,,,Bahawalpur,1455,1470
10/03/2019,Wheat,Punjab,,,,Khanpur,1460,
10/03/2019,Wheat,Punjab,,,,Rahimyar khan,1460,1475
10/03/2019,Wheat,,,,,Multan,1470,1485
10/03/2019,Wheat,,,,,Lahore,1480,1490
10/03/2019,Wheat,Sindh,,,,Bhan Sayedabad,1480,1510
10/03/2019,Wheat,Punjab,,,,Islamabad,1525,1565
10/03/2019,Wheat,Sindh,,,,Hyderabad,1540,1560
10/03/2019,Wheat,Sindh,,,,Karachi,,1600
10/03/2019,Wheat,Punjab,,,,Haroonabad,1425,1450
01/04/2019,Wheat,Punjab,,,,Chichawatni,1290,1305
01/04/2019,Wheat,Punjab,,,,Pakpattan,1290,1305
01/04/2019,Wheat,Punjab,,,,,1300,1315
01/04/2019,Wheat,Punjab,,,,Bahawalnagar,1300,1315
01/04/2019,,Punjab,,,,Chishtian,1300,1315
01/04/2019,Wheat,Punjab,,,,Bahawalpur,1310,1325
01/04/2019,Wheat,Punjab,,,,Khanpur,1310,1325
01/04/2019,Wheat,Punjab,,,,Liaqauatpur,1310,1325
01/04/2019,Wheat,Punjab,,,,Multan,1310,1325
01/04/2019,Wheat,Punjab,,,,Rahimyar khan,1310,1325
01/04/2019,Wheat,Punjab,,,,Sadiqabad,1310,1325
01/04/2019,Wheat,Sindh,,,,,1315,1330
01/04/2019,Wheat,Sindh,,,,Kunri,1320,1350
01/04/2019,Wheat,Sindh,,,,Sukkur,1320,1330
01/04/2019,Wheat,,,,,Nawabshah,1325,1335
01/04/2019,Wheat,Sindh,,,,Sanghar,1325,1345
01/04/2019,Wheat,Sindh,,,,Digri,1330,1340
01/04/2019,Wheat,Sindh,,,,Ghotki,1330,
01/04/2019,Wheat,Sindh,,,,Khairpur,1330,1350
01/04/2019,Wheat,Sindh,,,,,1335,1345
01/04/2019,Wheat,Punjab,,,,Lahore,1340,1355
01/04/2019,Wheat,Sindh,,,,DZharki,1340,1345
01/04/2019,Wheat,Punjab,,,,Haripur,1350,1365
01/04/2019,Wheat,Punjab,,,,Islamabad,1350,1365
01/04/2019,Wheat,Punjab,,,,Islamabad,1350,1365
02/04/2019,Wheat,,,,,Alipur,1295,1305
02/04/2019,Wheat,Punjab,,,,Chichawatni,1295,1305
02/04/2019,Wheat,Punjab,,,,Pakpattan,1295,1310
02/04/2019,Wheat,Punjab,,,,Bahawalnagar,1300,
02/04/2019,Wheat,Punjab,,,,Chishtian,1300,
02/04/2019,Wheat,Punjab,,,,Hasilpur,1300,1315
02/04/2019,Wheat,Punjab,,,,Arifwala,1305,1315
02/04/2019,Wheat,Punjab,,,,,1310,1325
02/04/2019,Wheat,Punjab,,,,Khanpur,1310,1325
02/04/2019,,Punjab,,,,Liaqauatpur,1310,1325
02/04/2019,Wheat,Punjab,,,,Rahimyar khan,1310,1325
02/04/2019,Wheat,Sindh,,,,Ghotki,1310,1320
02/04/2019,Wheat,Sindh,,,,Tando Adam Khan,1315,1330
02/04/2019,Wheat,Sindh,,,,,,1350
02/04/2019,Wheat,Sindh,,,,Sukkur,1320,
02/04/2019,Wheat,Sindh,,,,Umarkot,1320,1335
02/04/2019,Wheat,Sindh,,,,Nawabshah,1325,
02/04/2019,Wheat,Sindh,,,,Sanghar,1325,1345
02/04/2019,Wheat,Sindh,,,,Digri,1330,1340
02/04/2019,Wheat,Sindh,,,,Hyderabad,1330,1345
02/04/2019,,Sindh,,,,Khairpur,1330,1350
02/04/2019,Wheat,Sindh,,,,Daharki,1335,1340
02/04/2019,Wheat,Sindh,,,,Mirpur khas,1335,1345
02/04/2019,Wheat,Punjab,,,,Haripur,1340,1355
02/04/2019,Wheat,,,,,Lahore,1340,1350
02/04/2019,Wheat,Punjab,,,,Islamabad,1345,1355
02/04/2019,Wheat,Sindh,,,,Karachi,1365,1370
02/04/2019,Wheat,Punjab,,,,Rahimyar khan,1310,1325
02/04/2019,Wheat,Punjab,,,,Hasilpur,1300,1315
02/04/2019,Wheat,Sindh,,,,Digri,1330,1340
03/04/2019,Wheat,Sindh,,,,Digri,1200,1290
03/04/2019,Wheat,Sindh,,,,Sanghar,1200,1260
03/04/2019,Wheat,Sindh,,,,Tando Adam Khan,,1270
03/04/2019,Wheat,Sindh,,,,Badin,1225,1275
03/04/2019,,Sindh,,,,Umarkot,1225,1275
03/04/2019,Wheat,Sindh,,,,Jhuddo,1250,
03/04/2019,Wheat,Sindh,,,,Kunri,1250,1290
03/04/2019,Wheat,,,,,Tando Bhago,1250,1275
03/04/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1250,1300
03/04/2019,Wheat,Punjab,,,,Pakpattan,1295,
03/04/2019,Wheat,Punjab,,,,Rahimyar khan,1295,1320
03/04/2019,Wheat,Punjab,,,,Sadiqabad,1295,1315
03/04/2019,Wheat,Punjab,,,,Liaqauatpur,,1315
03/04/2019,Wheat,Punjab,,,,Lahore,1305,1320
03/04/2019,Wheat,Punjab,,,,Multan,1310,1315
03/04/2019,,Sindh,,,,Umarkot,1225,1275
03/04/2019,Wheat,Punjab,,,,Lahore,1305,1320
04/04/2019,Wheat,,,,,Fortabbas,1000,1220
04/04/2019,Wheat,Punjab,,,,Dunga Bunga,1100,1250
04/04/2019,Wheat,Punjab,,,,Sadiqabad,1100,1200
04/04/2019,Wheat,Punjab,,,,Yazman,1100,1200
04/04/2019,Wheat,Punjab,,,,Faqirwali,1125,1225
04/04/2019,Wheat,Punjab,,,,Marot,1150,1210
04/04/2019,Wheat,Sindh,,,,Dadu,1160,1170
04/04/2019,Wheat,Sindh,,,,Mehrab Pur,1160,1165
04/04/2019,,Sindh,,,,Naushahro Feroze,1160,1165
04/04/2019,Wheat,Sindh,,,,Nawabshah,1160,1170
04/04/2019,Wheat,Sindh,,,,Qazi Ahmad,1160,
04/04/2019,Wheat,Sindh,,,,Shahdadpur,1160,1170
04/04/2019,Wheat,Sindh,,,,Sukkur,,1170
04/04/2019,Wheat,,,,,,1170,1180
04/04/2019,Wheat,Sindh,,,,Digri,1170,1180
04/04/2019,Wheat,Sindh,,,,Hala,1170,1175
04/04/2019,Wheat,,,,,Kunri,1170,1175
04/04/2019,Wheat,Sindh,,,,Samaro,1170,1175
04/04/2019,Wheat,Sindh,,,,Sanghar,1170,1175
04/04/2019,,Sindh,,,,Tando Bhago,1170,
04/04/2019,Wheat,Sindh,,,,,1170,1175
04/04/2019,Wheat,,,,,Umarkot,1170,1175
04/04/2019,,Sindh,,,,Kandhkot,1175,1210
04/04/2019,Wheat,Punjab,,,,Haroonabad,1188,1220
04/04/2019,Wheat,Punjab,,,,Hasilpur,1241,1241
04/04/2019,Wheat,,,,,Kunri,1170,1175
04/04/2019,Wheat,Sindh,,,,,1170,1175
05/04/2019,Wheat,Punjab,,,,Hasilpur,1125,1200
05/04/2019,Wheat,Punjab,,,,Bahawalnagar,1150,1230
05/04/2019,Wheat,Punjab,,,,Bahawalpur,1150,1280
05/04/2019,Wheat,Punjab,,,,Faqirwali,1150,1235
05/04/2019,Wheat,Punjab,,,,Sahiwal,1150,1350
05/04/2019,Wheat,Punjab,,,,Vehari,1150,1250
05/04/2019,Wheat,Punjab,,,,Yazman,1150,
05/04/2019,Wheat,Punjab,,,,Khanewal,,1230
05/04/2019,Wheat,Punjab,,,,,1175,1235
05/04/2019,Wheat,Punjab,,,,Pattoki,,1225
05/04/2019,Wheat,Punjab,,,,Rahimyar khan,1175,1280
05/04/2019,Wheat,Sindh,,,,Mehrab Pur,1175,1185
05/04/2019,Wheat,Sindh,,,,Sukkur,1175,1185
05/04/2019,,,,,,Dera Ghazi Khan,1180,1220
05/04/2019,Wheat,Punjab,,,,Fortabbas,1180,1260
05/04/2019,Wheat,Sindh,,,,Dadu,1180,1190
05/04/2019,Wheat,Sindh,,,,,1180,1200
05/04/2019,Wheat,Sindh,,,,,1180,1200
05/04/2019,Wheat,Sindh,,,,Shahdadpur,1180,1190
05/04/2019,,,,,,Digri,1185,
05/04/2019,Wheat,Sindh,,,,Jhuddo,1185,1190
05/04/2019,Wheat,,,,,Qazi Ahmad,,1190
05/04/2019,Wheat,Sindh,,,,Samaro,1185,1190
05/04/2019,Wheat,,,,,Sanghar,1185,
05/04/2019,Wheat,Sindh,,,,Tando Adam Khan,1185,1200
05/04/2019,,Sindh,,,,Tando Bhago,1185,1200
05/04/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1185,1190
05/04/2019,Wheat,Sindh,,,,Thatta,1185,1190
05/04/2019,Wheat,Sindh,,,,Umarkot,1185,1200
05/04/2019,Wheat,Punjab,,,,Karor Pakka,,1200
05/04/2019,Wheat,Sindh,,,,Hala,1190,
05/04/2019,Wheat,Sindh,,,,Kunri,1190,1200
05/04/2019,Wheat,Sindh,,,,Naushahro Feroze,1190,1200
05/04/2019,Wheat,Sindh,,,,Nawabshah,,1200
05/04/2019,Wheat,Punjab,,,,Sadiqabad,1195,1225
05/04/2019,Wheat,Punjab,,,,Burewala,1200,1240
05/04/2019,Wheat,Punjab,,,,Chichawatni,1200,1300
05/04/2019,Wheat,Punjab,,,,Dunga Bunga,1200,1235
05/04/2019,Wheat,Punjab,,,,Fatehpur,1200,
05/04/2019,Wheat,Punjab,,,,,,1225
05/04/2019,Wheat,Punjab,,,,Pakpattan,,1260
05/04/2019,,Punjab,,,,Pepla Mandi,1200,1280
05/04/2019,Wheat,Punjab,,,,,1230,1270
05/04/2019,Wheat,Punjab,,,,Sadiqabad,1230,1255
05/04/2019,,Punjab,,,,Chowk Munda,1240,1340
05/04/2019,Wheat,Punjab,,,,Toba Tek Singh,1250,1270
05/04/2019,Wheat,Sindh,,,,Karachi,,1260
05/04/2019,Wheat,,,,,,1232,1232
05/04/2019,Wheat,,,,,Kotri,1240,1240
05/04/2019,Wheat,Punjab,,,,,1175,1235
05/04/2019,Wheat,Punjab,,,,Vehari,1150,1250
05/04/2019,Wheat,,,,,Qazi Ahmad,,1190
05/04/2019,Wheat,Sindh,,,,Kunri,1190,1200
05/04/2019,Wheat,,,,,,1232,1232
05/04/2019,Wheat,Punjab,,,,Sadiqabad,1230,1255
05/04/2019,Wheat,Punjab,,,,Rahimyar khan,1175,1280
05/04/2019,Wheat,Sindh,,,,Karachi,,1260
05/04/2019,Wheat,Sindh,,,,Sukkur,1175,1185
07/04/2019,Wheat,Punjab,,,,Fortabbas,1320,1370
07/04/2019,Wheat,Sindh,,,,Dadu,1320,
07/04/2019,,Punjab,,,,Faqirwali,1330,1345
07/04/2019,Wheat,Sindh,,,,Badin,1330,1340
07/04/2019,Wheat,,,,,Daharki,,1340
07/04/2019,Wheat,Sindh,,,,Digri,1330,1340
07/04/2019,Wheat,Sindh,,,,Ghotki,1330,1340
07/04/2019,Wheat,Sindh,,,,Jhuddo,1330,1340
07/04/2019,Wheat,Sindh,,,,Samaro,,1340
07/04/2019,Wheat,,,,,Sanghar,1330,1340
07/04/2019,Wheat,Sindh,,,,Tando Adam Khan,1330,1340
07/04/2019,Wheat,,,,,Tando Bhago,1330,1340
07/04/2019,Wheat,,,,,Tando Jan Mohammad,1330,1340
07/04/2019,Wheat,Sindh,,,,Thatta,1330,1340
